md5,path,filename,bytes,relpath,status,batch,sourcefile,sourceline,timestamp
563dc0bac2a0f014f091d7984d93eb1e,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0392.jp2,0392.jp2,5701101,sn84026688/0029602997A/1903061101/0392.jp2,Transfer,alvarez,alvarez.csv,723,
6d5f086685d150f46575c855d4c15bc7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0392.tif,0392.tif,45703127,sn84026688/0029602997A/1903061101/0392.tif,Transfer,alvarez,alvarez.csv,724,
29039ca7ce4694b6e1fc134e1bd7c939,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0393.xml,0393.xml,840986,sn84026688/0029602997A/1903061101/0393.xml,Transfer,alvarez,alvarez.csv,725,
fb3e8d4cad311a8d2f824f7fd4b2de84,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0395.jp2,0395.jp2,5705340,sn84026688/0029602997A/1903061101/0395.jp2,Transfer,alvarez,alvarez.csv,726,
afe6e111c2cc30e77518788e40eb72c7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0395.pdf,0395.pdf,3853856,sn84026688/0029602997A/1903061101/0395.pdf,Transfer,alvarez,alvarez.csv,727,
f7a1745f1372c34a8b8fbbf24ec6c645,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0393.jp2,0393.jp2,5702156,sn84026688/0029602997A/1903061101/0393.jp2,Transfer,alvarez,alvarez.csv,728,
b204d9d6e74b17bfd3d3a571ff7495d7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0393.tif,0393.tif,45703127,sn84026688/0029602997A/1903061101/0393.tif,Transfer,alvarez,alvarez.csv,729,
50d0027a11f3112f3a060718d2041bc0,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/1903061101_1.xml,1903061101_1.xml,26134,sn84026688/0029602997A/1903061101/1903061101_1.xml,Transfer,alvarez,alvarez.csv,730,
b93f10bd881948ee98013a916d5f19d5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/1903061101.xml,1903061101.xml,8867,sn84026688/0029602997A/1903061101/1903061101.xml,Transfer,alvarez,alvarez.csv,731,
b8523d0d052a23e3d55e78ec97f027cf,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0394.jp2,0394.jp2,5694545,sn84026688/0029602997A/1903061101/0394.jp2,Transfer,alvarez,alvarez.csv,732,
ea82e26da411578b57b90fc6e9082111,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0392.pdf,0392.pdf,3505255,sn84026688/0029602997A/1903061101/0392.pdf,Transfer,alvarez,alvarez.csv,733,
4c84795cdb85a8578846ac5839fbf655,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0394.pdf,0394.pdf,3372807,sn84026688/0029602997A/1903061101/0394.pdf,Transfer,alvarez,alvarez.csv,734,
20ae2dd1779127524b1e735170950e5f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0393.pdf,0393.pdf,3387389,sn84026688/0029602997A/1903061101/0393.pdf,Transfer,alvarez,alvarez.csv,735,
d726e4e93a70aac24f51d334ecb6bc61,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0395.tif,0395.tif,45703127,sn84026688/0029602997A/1903061101/0395.tif,Transfer,alvarez,alvarez.csv,736,
c19827d8bd1aee7624174ba0d74cfd99,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903061101/0392.xml,0392.xml,1303791,sn84026688/0029602997A/1903061101/0392.xml,Transfer,alvarez,alvarez.csv,737,
10be5a4403818d02d8a3ec28b19d20e1,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0812.jp2,0812.jp2,5806005,sn84026688/0029602997A/1905061501/0812.jp2,Transfer,alvarez,alvarez.csv,738,
ed460bfc4189c2510fee80c9d644bc32,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0811.tif,0811.tif,46522291,sn84026688/0029602997A/1905061501/0811.tif,Transfer,alvarez,alvarez.csv,739,
a9ccb35ddc1a1660324bb6f234e20a85,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0812.pdf,0812.pdf,4099165,sn84026688/0029602997A/1905061501/0812.pdf,Transfer,alvarez,alvarez.csv,740,
fc790ffcf332fe352c4b30c81ee53a94,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/1905061501_1.xml,1905061501_1.xml,26135,sn84026688/0029602997A/1905061501/1905061501_1.xml,Transfer,alvarez,alvarez.csv,741,
3110b756cbb1f11fef5f6430e3a5d8fc,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0810.xml,0810.xml,961980,sn84026688/0029602997A/1905061501/0810.xml,Transfer,alvarez,alvarez.csv,742,
3efe0bfd448602022839052a89b03f14,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0809.pdf,0809.pdf,3619910,sn84026688/0029602997A/1905061501/0809.pdf,Transfer,alvarez,alvarez.csv,743,
71005caa05d829852a931f0f8046e34a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/1905061501.xml,1905061501.xml,8867,sn84026688/0029602997A/1905061501/1905061501.xml,Transfer,alvarez,alvarez.csv,744,
b4b89860d78947107e9024f6571b4ebf,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0810.tif,0810.tif,46522291,sn84026688/0029602997A/1905061501/0810.tif,Transfer,alvarez,alvarez.csv,745,
617e830d2016a75fc7d238878aa1d56c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0812.tif,0812.tif,46522291,sn84026688/0029602997A/1905061501/0812.tif,Transfer,alvarez,alvarez.csv,746,
9165e92278e181708007e477fdac0c1c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0809.xml,0809.xml,1328270,sn84026688/0029602997A/1905061501/0809.xml,Transfer,alvarez,alvarez.csv,747,
4f16c8833335294cb22aeeac5b771a15,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0810.jp2,0810.jp2,5803198,sn84026688/0029602997A/1905061501/0810.jp2,Transfer,alvarez,alvarez.csv,748,
633ab5d1214d2ba492c33fab554205f6,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0809.jp2,0809.jp2,5801765,sn84026688/0029602997A/1905061501/0809.jp2,Transfer,alvarez,alvarez.csv,749,
6a0fd3f002ea0c6840070f64b9872714,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0811.xml,0811.xml,1073885,sn84026688/0029602997A/1905061501/0811.xml,Transfer,alvarez,alvarez.csv,750,
19562811985e8cfaa83f99fa6185e714,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0809.tif,0809.tif,46522291,sn84026688/0029602997A/1905061501/0809.tif,Transfer,alvarez,alvarez.csv,751,
55ee1fb7bebefd2b103aa59696561edc,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0811.jp2,0811.jp2,5799480,sn84026688/0029602997A/1905061501/0811.jp2,Transfer,alvarez,alvarez.csv,752,
49ce3a96227b1a9dc206ee3e599bd59b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0811.pdf,0811.pdf,3737836,sn84026688/0029602997A/1905061501/0811.pdf,Transfer,alvarez,alvarez.csv,753,
c0340042b5bb70296f243d8194799c72,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0810.pdf,0810.pdf,3883429,sn84026688/0029602997A/1905061501/0810.pdf,Transfer,alvarez,alvarez.csv,754,
c45e50882e48e41f79a7f0cd061cb8f8,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905061501/0812.xml,0812.xml,1298427,sn84026688/0029602997A/1905061501/0812.xml,Transfer,alvarez,alvarez.csv,755,
4495fb3efdd6a9ea125b5a3d31062878,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/0086.jp2,0086.jp2,1602520,sn84026688/0029602997A/0086.jp2,Transfer,alvarez,alvarez.csv,756,
99d1fc2a0f4540bb8cd871447d6206d5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0188.pdf,0188.pdf,4066633,sn84026688/0029602997A/1902061901/0188.pdf,Transfer,alvarez,alvarez.csv,757,
a1356a8c026e19039ce4f9119cef4bc5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0188.jp2,0188.jp2,5718526,sn84026688/0029602997A/1902061901/0188.jp2,Transfer,alvarez,alvarez.csv,758,
881145d7460046e2292310b86d4bcd2c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0187.tif,0187.tif,45825449,sn84026688/0029602997A/1902061901/0187.tif,Transfer,alvarez,alvarez.csv,759,
e42bb8e71b6384254c2412bd8f44d0fd,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0186.jp2,0186.jp2,5710954,sn84026688/0029602997A/1902061901/0186.jp2,Transfer,alvarez,alvarez.csv,760,
26f40733dc61e461a3994f1106316e24,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0187.xml,0187.xml,986084,sn84026688/0029602997A/1902061901/0187.xml,Transfer,alvarez,alvarez.csv,761,
750e5e25c9f386276bf63a6b70fbb909,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/1902061901_1.xml,1902061901_1.xml,26135,sn84026688/0029602997A/1902061901/1902061901_1.xml,Transfer,alvarez,alvarez.csv,762,
d515c06eaf1723f228f92d07efb3fecc,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0185.tif,0185.tif,45825449,sn84026688/0029602997A/1902061901/0185.tif,Transfer,alvarez,alvarez.csv,763,
afc99ce73f500157466eae943238dec3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0185.xml,0185.xml,1266591,sn84026688/0029602997A/1902061901/0185.xml,Transfer,alvarez,alvarez.csv,764,
2086f821e93bdff79b7111cd6b092428,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0188.xml,0188.xml,1473567,sn84026688/0029602997A/1902061901/0188.xml,Transfer,alvarez,alvarez.csv,765,
576396fdd5a7b7f66d0a18d6f98edae9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0186.pdf,0186.pdf,4095455,sn84026688/0029602997A/1902061901/0186.pdf,Transfer,alvarez,alvarez.csv,766,
539d5f0af0d8f6bc4bab0e7efdc8d701,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0185.pdf,0185.pdf,3876773,sn84026688/0029602997A/1902061901/0185.pdf,Transfer,alvarez,alvarez.csv,767,
8fd012769fc8540e54fd2abf5be38b22,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0186.xml,0186.xml,1012166,sn84026688/0029602997A/1902061901/0186.xml,Transfer,alvarez,alvarez.csv,768,
edab74fc0d373e918e11d871b65d8baf,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0188.tif,0188.tif,45825449,sn84026688/0029602997A/1902061901/0188.tif,Transfer,alvarez,alvarez.csv,769,
25e4bd4333c7e66fee8c175d3813c4ee,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0185.jp2,0185.jp2,5720853,sn84026688/0029602997A/1902061901/0185.jp2,Transfer,alvarez,alvarez.csv,770,
9fce666c6c2d1e67c468a82ba0d4ae01,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0186.tif,0186.tif,45825449,sn84026688/0029602997A/1902061901/0186.tif,Transfer,alvarez,alvarez.csv,771,
83abf63b14f62dfda5ca0b4d5e9602c8,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0187.pdf,0187.pdf,3871608,sn84026688/0029602997A/1902061901/0187.pdf,Transfer,alvarez,alvarez.csv,772,
617355a41208138289e00d9b652f5eb3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/1902061901.xml,1902061901.xml,8867,sn84026688/0029602997A/1902061901/1902061901.xml,Transfer,alvarez,alvarez.csv,773,
2dc7ebf182c64861eef89d6be331f3cd,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902061901/0187.jp2,0187.jp2,5719989,sn84026688/0029602997A/1902061901/0187.jp2,Transfer,alvarez,alvarez.csv,774,
566f77e63b7c3fe38d05a7953b3777cc,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0206.tif,0206.tif,46692077,sn84026688/0029602997A/1902072401/0206.tif,Transfer,alvarez,alvarez.csv,775,
e88c4dd9788af550fa043fc0c4040c1a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0209.tif,0209.tif,46692077,sn84026688/0029602997A/1902072401/0209.tif,Transfer,alvarez,alvarez.csv,776,
16600cdeadb79d9fefbc871e5190fdec,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0207.xml,0207.xml,1031265,sn84026688/0029602997A/1902072401/0207.xml,Transfer,alvarez,alvarez.csv,777,
9a85f6d0e6dd3bead2a740a16e2dc8c9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0208.xml,0208.xml,876390,sn84026688/0029602997A/1902072401/0208.xml,Transfer,alvarez,alvarez.csv,778,
de6bc2799d84409355af707046f62f14,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0206.xml,0206.xml,1302755,sn84026688/0029602997A/1902072401/0206.xml,Transfer,alvarez,alvarez.csv,779,
ca0a074570b36b70332d9bd10e3b684a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0207.jp2,0207.jp2,5828827,sn84026688/0029602997A/1902072401/0207.jp2,Transfer,alvarez,alvarez.csv,780,
c0eb90c7b82d479376cba9b218516ac2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0208.jp2,0208.jp2,5828674,sn84026688/0029602997A/1902072401/0208.jp2,Transfer,alvarez,alvarez.csv,781,
fa2ea02bde6c1f055234b2d0541f9404,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0206.jp2,0206.jp2,5829730,sn84026688/0029602997A/1902072401/0206.jp2,Transfer,alvarez,alvarez.csv,782,
17a075951405676f7e6c1095addea6ad,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0206.pdf,0206.pdf,3981819,sn84026688/0029602997A/1902072401/0206.pdf,Transfer,alvarez,alvarez.csv,783,
f9c874e643a77404583943d7124681a3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0207.tif,0207.tif,46692077,sn84026688/0029602997A/1902072401/0207.tif,Transfer,alvarez,alvarez.csv,784,
0d72e64f9dc6e05587768228646cf928,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/1902072401_1.xml,1902072401_1.xml,26135,sn84026688/0029602997A/1902072401/1902072401_1.xml,Transfer,alvarez,alvarez.csv,785,
4e6b3820a602477227a1e7d70e2924ca,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0208.pdf,0208.pdf,3356678,sn84026688/0029602997A/1902072401/0208.pdf,Transfer,alvarez,alvarez.csv,786,
51bbb4ba9f5b2f3b8d6c24cae0e2ef07,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/1902072401.xml,1902072401.xml,8867,sn84026688/0029602997A/1902072401/1902072401.xml,Transfer,alvarez,alvarez.csv,787,
5b6e60e1db251aa338d54dd92f91d1b5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0207.pdf,0207.pdf,3834807,sn84026688/0029602997A/1902072401/0207.pdf,Transfer,alvarez,alvarez.csv,788,
29f589a557735dc95f0ce28523ed0093,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0209.pdf,0209.pdf,4331235,sn84026688/0029602997A/1902072401/0209.pdf,Transfer,alvarez,alvarez.csv,789,
366e24f98b307cbc4980215ae92eaccd,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0209.xml,0209.xml,1559096,sn84026688/0029602997A/1902072401/0209.xml,Transfer,alvarez,alvarez.csv,790,
8756bc33a1b7473899fbd76f0bbb9c1c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0208.tif,0208.tif,46692077,sn84026688/0029602997A/1902072401/0208.tif,Transfer,alvarez,alvarez.csv,791,
b17aec9199b9c86ff3dcc4e92ac38fa2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902072401/0209.jp2,0209.jp2,5810866,sn84026688/0029602997A/1902072401/0209.jp2,Transfer,alvarez,alvarez.csv,792,
766282f4ef3d83069e9774a870f76501,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0299.tif,0299.tif,46166645,sn84026688/0029602997A/1903010101/0299.tif,Transfer,alvarez,alvarez.csv,793,
eaab3155c01e7ddf9d760b48ab8e4b7d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0301.pdf,0301.pdf,3551203,sn84026688/0029602997A/1903010101/0301.pdf,Transfer,alvarez,alvarez.csv,794,
a63563676ccf74f64154c544a0fc7665,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0299.pdf,0299.pdf,3702183,sn84026688/0029602997A/1903010101/0299.pdf,Transfer,alvarez,alvarez.csv,795,
50153657e903ae61033b8ff4a881ad3b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0300.jp2,0300.jp2,5762833,sn84026688/0029602997A/1903010101/0300.jp2,Transfer,alvarez,alvarez.csv,796,
575d70a32112a8c8a88a5326bf618d6d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0302.tif,0302.tif,46166645,sn84026688/0029602997A/1903010101/0302.tif,Transfer,alvarez,alvarez.csv,797,
27d8502aa67f7460077d6e4239bebc0c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0300.xml,0300.xml,945012,sn84026688/0029602997A/1903010101/0300.xml,Transfer,alvarez,alvarez.csv,798,
30ac61e3dae2bff83cbe47b538ffec52,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0301.tif,0301.tif,46066269,sn84026688/0029602997A/1903010101/0301.tif,Transfer,alvarez,alvarez.csv,799,
0746dff4605737ff64a60c38f5eb187f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0301.xml,0301.xml,910588,sn84026688/0029602997A/1903010101/0301.xml,Transfer,alvarez,alvarez.csv,800,
65b3e22c7238e3281a0c58450c015b61,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0299.xml,0299.xml,1397900,sn84026688/0029602997A/1903010101/0299.xml,Transfer,alvarez,alvarez.csv,801,
18f8663782dcf561232754366193eb76,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/0300.pdf,0300.pdf,3746072,sn84026688/0029602997A/1903010101/0300.pdf,Transfer,alvarez,alvarez.csv,802,
be4437296e456b22bf64152b517fbb7b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/1903010101_1.xml,1903010101_1.xml,28269,sn84026688/0029602997A/1903010101/1903010101_1.xml,Transfer,alvarez,alvarez.csv,803,
4bbeb6f65dd97d2bbd2f40da63615b60,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903010101/1903010101.xml,1903010101.xml,8867,sn84026688/0029602997A/1903010101/1903010101.xml,Transfer,alvarez,alvarez.csv,804,
